;Well;Fluor;Target;Content;Sample;Biological Set Name;Cq;Cq Mean;Cq Std. Dev;Starting Quantity (SQ);Log Starting Quantity;SQ Mean;SQ Std. Dev;Set Point;Well Note
;A02;SYBR;RVE8;Unkn;N2_1B;;26,0531470131098;26,0531470131098;0;NaN;NaN;NaN;0;60;
;A03;SYBR;RVE8;Unkn;N2_2A;;26,7352663016047;26,7352663016047;0;NaN;NaN;NaN;0;60;
;A04;SYBR;RVE8;Unkn;N2_2B;;25,3437302309732;25,3437302309732;0;NaN;NaN;NaN;0;60;
;A05;SYBR;RVE8;Unkn;N2_3A;;27,0668704514441;27,0668704514441;0;NaN;NaN;NaN;0;60;
;A06;SYBR;RVE8;Unkn;N2_3B;;28,4606445454599;28,4606445454599;0;NaN;NaN;NaN;0;60;
;A07;SYBR;RVE8;Unkn;N2_4A;;26,5149218166411;26,5149218166411;0;NaN;NaN;NaN;0;60;
;A08;SYBR;RVE8;Unkn;N2_4B;;30,6282620184464;30,6282620184464;0;NaN;NaN;NaN;0;60;
;A09;SYBR;RVE8;Unkn;N2_5A;;28,5017598879022;28,5017598879022;0;NaN;NaN;NaN;0;60;
;A10;SYBR;RVE8;Unkn;N2_5B;;30,0892523174212;30,0892523174212;0;NaN;NaN;NaN;0;60;
;A11;SYBR;RVE8;Unkn;N2_6A;;28,9738130067453;28,9738130067453;0;NaN;NaN;NaN;0;60;
;A12;SYBR;RVE8;Unkn;N2_6B;;29,6239381156884;29,6239381156884;0;NaN;NaN;NaN;0;60;
;B01;SYBR;RVE8;Unkn;N2_7A;;27,1314882149706;27,1314882149706;0;NaN;NaN;NaN;0;60;
;B02;SYBR;RVE8;Unkn;N2_7B;;25,1156232138494;25,1156232138494;0;NaN;NaN;NaN;0;60;
;B03;SYBR;RVE8;Unkn;N2_8A;;23,6328368912041;23,6328368912041;0;NaN;NaN;NaN;0;60;
;B04;SYBR;RVE8;Unkn;N2_8B;;24,5897616127514;24,5897616127514;0;NaN;NaN;NaN;0;60;
;B05;SYBR;RVE8;Unkn;N2_8C;;25,0990035355505;25,0990035355505;0;NaN;NaN;NaN;0;60;
;B06;SYBR;RVE8;Unkn;N2_8D;;25,5421495531103;25,5421495531103;0;NaN;NaN;NaN;0;60;
;B07;SYBR;RVE8;Unkn;N2_9A;;26,2609003483597;26,2609003483597;0;NaN;NaN;NaN;0;60;
;B08;SYBR;RVE8;Unkn;N2_9B;;28,6179302005974;28,6179302005974;0;NaN;NaN;NaN;0;60;
;B09;SYBR;RVE8;Unkn;N2_9C;;25,1186472615331;25,1186472615331;0;NaN;NaN;NaN;0;60;
;B10;SYBR;RVE8;Unkn;N2_9D;;25,7571602536303;25,7571602536303;0;NaN;NaN;NaN;0;60;
;B11;SYBR;RVE8;Unkn;N2_10A;;29,3936481208069;29,3936481208069;0;NaN;NaN;NaN;0;60;
;B12;SYBR;RVE8;Unkn;N2_10B;;30,9212993301055;30,9212993301055;0;NaN;NaN;NaN;0;60;
;C01;SYBR;RVE8;Unkn;N2_10C;;26,7072079191941;26,7072079191941;0;NaN;NaN;NaN;0;60;
;C02;SYBR;RVE8;Unkn;N2_10D;;29,7599015474962;29,7599015474962;0;NaN;NaN;NaN;0;60;
;C03;SYBR;RVE8;Unkn;N2_11A;;30,9787244435339;30,9787244435339;0;NaN;NaN;NaN;0;60;
;C04;SYBR;RVE8;Unkn;N2_11B;;30,0063059131337;30,0063059131337;0;NaN;NaN;NaN;0;60;
;C05;SYBR;RVE8;NTC;;;NaN;0;0;NaN;NaN;0;0;60;
;C06;SYBR;RVE8;Unkn;N2_11D;;30,2319637259906;30,2319637259906;0;NaN;NaN;NaN;0;60;
;C07;SYBR;RVE8;Unkn;N2_12A;;28,8547869398443;28,8547869398443;0;NaN;NaN;NaN;0;60;
;C08;SYBR;RVE8;Unkn;N2_12B;;29,7502775925368;29,7502775925368;0;NaN;NaN;NaN;0;60;
;C09;SYBR;RVE8;Unkn;N2_12C;;29,8894147849936;29,8894147849936;0;NaN;NaN;NaN;0;60;
;C10;SYBR;RVE8;Unkn;N2_12D;;27,1030752422789;27,1030752422789;0;NaN;NaN;NaN;0;60;
;C11;SYBR;RVE8;Unkn;N2_13A;;26,3112702259948;26,3112702259948;0;NaN;NaN;NaN;0;60;
;C12;SYBR;RVE8;Unkn;N2_13B;;23,5652472177847;23,5652472177847;0;NaN;NaN;NaN;0;60;
;D01;SYBR;RVE8;Unkn;N2_13C;;27,4626474418901;27,4626474418901;0;NaN;NaN;NaN;0;60;
;D02;SYBR;RVE8;Unkn;N2_13D;;27,1002938119404;27,1002938119404;0;NaN;NaN;NaN;0;60;
;D05;SYBR;RVE8;Unkn;I1_1A;;38,6507806385946;38,6507806385946;0;NaN;NaN;NaN;0;60;
;D06;SYBR;RVE8;Unkn;I1_1B;;34,7533249167284;34,7533249167284;0;NaN;NaN;NaN;0;60;
;D07;SYBR;RVE8;Unkn;I1_2A;;24,0801558529652;24,0801558529652;0;NaN;NaN;NaN;0;60;
;D09;SYBR;RVE8;Unkn;I1_3A;;25,3695913596106;25,3695913596106;0;NaN;NaN;NaN;0;60;
;D10;SYBR;RVE8;Unkn;I1_3B;;26,2513966762864;26,2513966762864;0;NaN;NaN;NaN;0;60;
;D11;SYBR;RVE8;Unkn;I1_4A;;29,0557314574877;29,0557314574877;0;NaN;NaN;NaN;0;60;
;D12;SYBR;RVE8;Unkn;I1_4B;;32,1081690596459;32,1081690596459;0;NaN;NaN;NaN;0;60;
;E01;SYBR;RVE8;Unkn;I1_5A;;29,4992115505402;29,4992115505402;0;NaN;NaN;NaN;0;60;
;E02;SYBR;RVE8;Unkn;I1_5B;;31,0213201660191;31,0213201660191;0;NaN;NaN;NaN;0;60;
;E03;SYBR;RVE8;Unkn;I1_6A;;28,6811642837617;28,6811642837617;0;NaN;NaN;NaN;0;60;
;E04;SYBR;RVE8;Unkn;I1_6B;;28,1470460750009;28,1470460750009;0;NaN;NaN;NaN;0;60;
;E05;SYBR;RVE8;Unkn;I1_7A;;27,298283759883;27,298283759883;0;NaN;NaN;NaN;0;60;
;E06;SYBR;RVE8;Unkn;I1_7B;;32,944874724422;32,944874724422;0;NaN;NaN;NaN;0;60;
;E07;SYBR;RVE8;Unkn;I1_8A;;24,0613039914075;24,0613039914075;0;NaN;NaN;NaN;0;60;
;E08;SYBR;RVE8;Unkn;I1_8B;;24,2597220156971;24,2597220156971;0;NaN;NaN;NaN;0;60;
;E09;SYBR;RVE8;Unkn;I1_8C;;25,1786891574553;25,1786891574553;0;NaN;NaN;NaN;0;60;
;E10;SYBR;RVE8;Unkn;I1_8D;;25,2671052926131;25,2671052926131;0;NaN;NaN;NaN;0;60;
;E11;SYBR;RVE8;Unkn;I1_9A;;25,3040198060447;25,3040198060447;0;NaN;NaN;NaN;0;60;
;E12;SYBR;RVE8;Unkn;I1_9B;;27,2178064796753;27,2178064796753;0;NaN;NaN;NaN;0;60;
;F01;SYBR;RVE8;Unkn;I1_9C;;25,0293420532538;25,0293420532538;0;NaN;NaN;NaN;0;60;
;F02;SYBR;RVE8;Unkn;I1_9D;;26,1726994463361;26,1726994463361;0;NaN;NaN;NaN;0;60;
;F03;SYBR;RVE8;Unkn;I1_10A;;27,0293328762262;27,0293328762262;0;NaN;NaN;NaN;0;60;
;F05;SYBR;RVE8;Unkn;I1_10C;;25,9450393171999;25,9450393171999;0;NaN;NaN;NaN;0;60;
;F06;SYBR;RVE8;Unkn;I1_11B;;28,471023740247;28,471023740247;0;NaN;NaN;NaN;0;60;
;F07;SYBR;RVE8;Unkn;I1_11A;;29,8933013257631;29,8933013257631;0;NaN;NaN;NaN;0;60;
;F08;SYBR;RVE8;Unkn;I1_10D;;31,0985414776301;31,0985414776301;0;NaN;NaN;NaN;0;60;
;F09;SYBR;RVE8;Unkn;I1_11C;;27,8015260416833;27,8015260416833;0;NaN;NaN;NaN;0;60;
;F10;SYBR;RVE8;Unkn;I1_11D;;29,0122273487812;29,0122273487812;0;NaN;NaN;NaN;0;60;
;F11;SYBR;RVE8;Unkn;I1_12A;;30,8387505516918;30,8387505516918;0;NaN;NaN;NaN;0;60;
;F12;SYBR;RVE8;Unkn;I1_12B;;30,0782679268901;30,0782679268901;0;NaN;NaN;NaN;0;60;
;G01;SYBR;RVE8;Unkn;I1_12C;;28,2746438356182;28,2746438356182;0;NaN;NaN;NaN;0;60;
;G02;SYBR;RVE8;Unkn;I1_12D;;28,9036471957366;28,9036471957366;0;NaN;NaN;NaN;0;60;
;G03;SYBR;RVE8;Unkn;I1_13A;;27,8581388948308;27,8581388948308;0;NaN;NaN;NaN;0;60;
;G04;SYBR;RVE8;Unkn;I1_13B;;26,0084658437023;26,0084658437023;0;NaN;NaN;NaN;0;60;
;G05;SYBR;RVE8;Unkn;I1_13C;;28,6573406569476;28,6573406569476;0;NaN;NaN;NaN;0;60;
;G06;SYBR;RVE8;Unkn;I1_13D;;27,6051909878443;27,6051909878443;0;NaN;NaN;NaN;0;60;
;G07;SYBR;RVE8;NTC;NTC;;NaN;0;0;NaN;NaN;0;0;60;
;H10;SYBR;GAPDH;Unkn;IRC1_28;;22,9226239035693;22,9226239035693;0;NaN;NaN;NaN;0;60;
;H11;SYBR;GAPDH;Unkn;IRC2_28;;23,7482793936409;23,7482793936409;0;NaN;NaN;NaN;0;60;
;H12;SYBR;GAPDH;Unkn;IRC3_28;;22,4954780717162;22,4954780717162;0;NaN;NaN;NaN;0;60;
