;Well;Fluor;Target;Content;Sample;Biological Set Name;Cq;Cq Mean;Cq Std. Dev;Starting Quantity (SQ);Log Starting Quantity;SQ Mean;SQ Std. Dev;Set Point;Well Note
;A01;SYBR;PRR5;Unkn;N13_1A;;;0.00;0.000;;;0.00000;0.00000;60.0;
;A02;SYBR;PRR5;Unkn;N13_1B;;30.98;30.98;0.000;;;;0.00000;60.0;
;A03;SYBR;PRR5;Unkn;N13_2A;;28.52;28.52;0.000;;;;0.00000;60.0;
;A04;SYBR;PRR5;Unkn;N13_2B;;;0.00;0.000;;;0.00000;0.00000;60.0;
;A05;SYBR;PRR5;Unkn;N13_3A;;25.51;25.51;0.000;;;;0.00000;60.0;
;A06;SYBR;PRR5;Unkn;N13_3B;;22.88;22.88;0.000;;;;0.00000;60.0;
;A07;SYBR;PRR5;Unkn;N13_4A;;23.93;23.93;0.000;;;;0.00000;60.0;
;A08;SYBR;PRR5;Unkn;N13_4B;;24.64;24.64;0.000;;;;0.00000;60.0;
;A09;SYBR;PRR5;Unkn;N13_5A;;23.83;23.83;0.000;;;;0.00000;60.0;
;A10;SYBR;PRR5;Unkn;N13_5B;;26.42;26.42;0.000;;;;0.00000;60.0;
;A11;SYBR;PRR5;Unkn;N13_6A;;26.82;26.82;0.000;;;;0.00000;60.0;
;A12;SYBR;PRR5;Unkn;N13_6B;;31.41;31.41;0.000;;;;0.00000;60.0;
;B01;SYBR;PRR5;Unkn;N13_7A;;29.14;29.14;0.000;;;;0.00000;60.0;
;B02;SYBR;PRR5;Unkn;N13_7B;;;0.00;0.000;;;0.00000;0.00000;60.0;
;B03;SYBR;PRR5;Unkn;N13_8A;;27.08;27.08;0.000;;;;0.00000;60.0;
;B04;SYBR;PRR5;Unkn;N13_8B;;28.71;28.71;0.000;;;;0.00000;60.0;
;B05;SYBR;PRR5;Unkn;N13_8C;;31.10;31.10;0.000;;;;0.00000;60.0;
;B06;SYBR;PRR5;Unkn;N13_8D;;27.95;27.95;0.000;;;;0.00000;60.0;
;B07;SYBR;PRR5;Unkn;N13_9A;;25.05;25.05;0.000;;;;0.00000;60.0;
;B08;SYBR;PRR5;Unkn;N13_9B;;32.58;32.58;0.000;;;;0.00000;60.0;
;B09;SYBR;PRR5;Unkn;N13_9C;;28.34;28.34;0.000;;;;0.00000;60.0;
;B10;SYBR;PRR5;Unkn;N13_9D;;25.55;25.55;0.000;;;;0.00000;60.0;
;B11;SYBR;PRR5;Unkn;N13_10A;;25.55;25.55;0.000;;;;0.00000;60.0;
;B12;SYBR;PRR5;Unkn;N13_10B;;25.65;25.65;0.000;;;;0.00000;60.0;
;C01;SYBR;PRR5;Unkn;N13_10C;;26.39;26.39;0.000;;;;0.00000;60.0;
;C02;SYBR;PRR5;Unkn;N13_10D;;26.76;26.76;0.000;;;;0.00000;60.0;
;C03;SYBR;PRR5;Unkn;N13_11A;;24.49;24.49;0.000;;;;0.00000;60.0;
;C04;SYBR;PRR5;Unkn;N13_11B;;27.31;27.31;0.000;;;;0.00000;60.0;
;C05;SYBR;PRR5;Unkn;N13_11C;;27.48;27.48;0.000;;;;0.00000;60.0;
;C06;SYBR;PRR5;Unkn;N13_11D;;27.39;27.39;0.000;;;;0.00000;60.0;
;C07;SYBR;PRR5;Unkn;N13_12A;;28.01;28.01;0.000;;;;0.00000;60.0;
;C08;SYBR;PRR5;Unkn;N13_12B;;30.51;30.51;0.000;;;;0.00000;60.0;
;C09;SYBR;PRR5;Unkn;N13_12C;;23.82;23.82;0.000;;;;0.00000;60.0;
;C10;SYBR;PRR5;Unkn;N13_12D;;27.53;27.53;0.000;;;;0.00000;60.0;
;C11;SYBR;PRR5;Unkn;N13_13A;;30.10;30.10;0.000;;;;0.00000;60.0;
;C12;SYBR;PRR5;Unkn;N13_13B;;32.75;32.75;0.000;;;;0.00000;60.0;
;D01;SYBR;PRR5;Unkn;N13_13C;;;0.00;0.000;;;0.00000;0.00000;60.0;
;D02;SYBR;PRR5;Unkn;N13_13D;;25.94;25.94;0.000;;;;0.00000;60.0;
;D03;SYBR;PRR5;Unkn;BLANK;;;0.00;0.000;;;0.00000;0.00000;60.0;
;D05;SYBR;PRR5;Unkn;I4_1A;;29.59;29.59;0.000;;;;0.00000;60.0;
;D06;SYBR;PRR5;Unkn;I4_1B;;29.79;29.79;0.000;;;;0.00000;60.0;
;D07;SYBR;PRR5;Unkn;I4_2A;;26.61;26.61;0.000;;;;0.00000;60.0;
;D08;SYBR;PRR5;Unkn;I4_2B;;25.75;25.75;0.000;;;;0.00000;60.0;
;D09;SYBR;PRR5;Unkn;I4_3A;;;0.00;0.000;;;0.00000;0.00000;60.0;
;D10;SYBR;PRR5;Unkn;I4_3B;;23.81;23.81;0.000;;;;0.00000;60.0;
;D11;SYBR;PRR5;Unkn;I4_4A;;24.07;24.07;0.000;;;;0.00000;60.0;
;D12;SYBR;PRR5;Unkn;I4_4B;;23.68;23.68;0.000;;;;0.00000;60.0;
;E01;SYBR;PRR5;Unkn;I4_5A;;24.68;24.68;0.000;;;;0.00000;60.0;
;E02;SYBR;PRR5;Unkn;I4_5B;;27.19;27.19;0.000;;;;0.00000;60.0;
;E03;SYBR;PRR5;Unkn;I4_6A;;27.43;27.43;0.000;;;;0.00000;60.0;
;E04;SYBR;PRR5;Unkn;I4_6B;;30.44;30.44;0.000;;;;0.00000;60.0;
;E05;SYBR;PRR5;Unkn;I4_7A;;28.33;28.33;0.000;;;;0.00000;60.0;
;E06;SYBR;PRR5;Unkn;I4_7B;;;0.00;0.000;;;0.00000;0.00000;60.0;
;E07;SYBR;PRR5;Unkn;I4_8A;;26.43;26.43;0.000;;;;0.00000;60.0;
;E08;SYBR;PRR5;Unkn;I4_8B;;26.27;26.27;0.000;;;;0.00000;60.0;
;E09;SYBR;PRR5;Unkn;I4_8C;;29.60;29.60;0.000;;;;0.00000;60.0;
;E10;SYBR;PRR5;Unkn;I4_8D;;28.09;28.09;0.000;;;;0.00000;60.0;
;E11;SYBR;PRR5;Unkn;I4_9A;;24.12;24.12;0.000;;;;0.00000;60.0;
;E12;SYBR;PRR5;Unkn;I4_9B;;23.30;23.30;0.000;;;;0.00000;60.0;
;F01;SYBR;PRR5;Unkn;I4_9C;;26.79;26.79;0.000;;;;0.00000;60.0;
;F02;SYBR;PRR5;Unkn;I4_9D;;25.79;25.79;0.000;;;;0.00000;60.0;
