;Well;Fluor;Target;Content;Sample;Biological Set Name;Cq;Cq Mean;Cq Std. Dev;Starting Quantity (SQ);Log Starting Quantity;SQ Mean;SQ Std. Dev;Set Point;Well Note
;A02;SYBR;LUX;Unkn;N2_1B;;32,7371621843304;32,7371621843304;0;NaN;NaN;NaN;0;60;
;A03;SYBR;LUX;Unkn;N2_2A;;32,1264956534705;32,1264956534705;0;NaN;NaN;NaN;0;60;
;A06;SYBR;LUX;Unkn;N2_3B;;27,1392795758566;27,1392795758566;0;NaN;NaN;NaN;0;60;
;A07;SYBR;LUX;Unkn;N2_4A;;27,3068088487966;27,3068088487966;0;NaN;NaN;NaN;0;60;
;A08;SYBR;LUX;Unkn;N2_4B;;30,5533502553687;30,5533502553687;0;NaN;NaN;NaN;0;60;
;A09;SYBR;LUX;Unkn;N2_5A;;27,2012868880942;27,2012868880942;0;NaN;NaN;NaN;0;60;
;A10;SYBR;LUX;Unkn;N2_5B;;28,0266293844292;28,0266293844292;0;NaN;NaN;NaN;0;60;
;A11;SYBR;LUX;Unkn;N2_6A;;28,8697275235051;28,8697275235051;0;NaN;NaN;NaN;0;60;
;A12;SYBR;LUX;Unkn;N2_6B;;30,1687433771496;30,1687433771496;0;NaN;NaN;NaN;0;60;
;B01;SYBR;LUX;Unkn;N2_7A;;31,0356190648567;31,0356190648567;0;NaN;NaN;NaN;0;60;
;B02;SYBR;LUX;Unkn;N2_7B;;30,8308266209206;30,8308266209206;0;NaN;NaN;NaN;0;60;
;B03;SYBR;LUX;Unkn;N2_8A;;30,7495856371681;30,7495856371681;0;NaN;NaN;NaN;0;60;
;B04;SYBR;LUX;Unkn;N2_8B;;32,0512305588426;32,0512305588426;0;NaN;NaN;NaN;0;60;
;B05;SYBR;LUX;Unkn;N2_8C;;32,3112325956104;32,3112325956104;0;NaN;NaN;NaN;0;60;
;B06;SYBR;LUX;Unkn;N2_8D;;32,4831140885599;32,4831140885599;0;NaN;NaN;NaN;0;60;
;B07;SYBR;LUX;Unkn;N2_9A;;28,0817919377361;28,0817919377361;0;NaN;NaN;NaN;0;60;
;B08;SYBR;LUX;Unkn;N2_9B;;28,447078389828;28,447078389828;0;NaN;NaN;NaN;0;60;
;B09;SYBR;LUX;Unkn;N2_9C;;32,3584342442411;32,3584342442411;0;NaN;NaN;NaN;0;60;
;B10;SYBR;LUX;Unkn;N2_9D;;29,3561045261513;29,3561045261513;0;NaN;NaN;NaN;0;60;
;B11;SYBR;LUX;Unkn;N2_10A;;27,539712364411;27,539712364411;0;NaN;NaN;NaN;0;60;
;B12;SYBR;LUX;Unkn;N2_10B;;27,4498290358436;27,4498290358436;0;NaN;NaN;NaN;0;60;
