;Well;Fluor;Target;Content;Sample;Biological Set Name;Cq;Cq Mean;Cq Std. Dev;Starting Quantity (SQ);Log Starting Quantity;SQ Mean;SQ Std. Dev;Set Point;Well Note
;A01;SYBR;PRR5;Unkn;N13_1A;;28.89;28.89;0.000;;;;0.00000;60.0;
;A02;SYBR;PRR5;Unkn;N13_1B;;31.19;31.19;0.000;;;;0.00000;60.0;
;A03;SYBR;PRR5;Unkn;N13_2A;;27.30;27.30;0.000;;;;0.00000;60.0;
;A04;SYBR;PRR5;Unkn;N13_2B;;26.96;26.96;0.000;;;;0.00000;60.0;
;A05;SYBR;PRR5;Unkn;N13_3A;;24.83;24.83;0.000;;;;0.00000;60.0;
;A06;SYBR;PRR5;Unkn;N13_3B;;22.27;22.27;0.000;;;;0.00000;60.0;
;A07;SYBR;PRR5;Unkn;N13_4A;;22.74;22.74;0.000;;;;0.00000;60.0;
;A08;SYBR;PRR5;Unkn;N13_4B;;23.06;23.06;0.000;;;;0.00000;60.0;
;A09;SYBR;PRR5;Unkn;N13_5A;;24.04;24.04;0.000;;;;0.00000;60.0;
;A10;SYBR;PRR5;Unkn;N13_5B;;25.58;25.58;0.000;;;;0.00000;60.0;
;A11;SYBR;PRR5;Unkn;N13_6A;;26.16;26.16;0.000;;;;0.00000;60.0;
;A12;SYBR;PRR5;Unkn;N13_6B;;31.18;31.18;0.000;;;;0.00000;60.0;
;B01;SYBR;PRR5;Unkn;N13_7A;;28.28;28.28;0.000;;;;0.00000;60.0;
;B02;SYBR;PRR5;Unkn;N13_7B;;35.80;35.80;0.000;;;;0.00000;60.0;
;B03;SYBR;PRR5;Unkn;N13_8A;;28.12;28.12;0.000;;;;0.00000;60.0;
;B04;SYBR;PRR5;Unkn;N13_8B;;25.56;25.56;0.000;;;;0.00000;60.0;
;B05;SYBR;PRR5;Unkn;N13_8C;;30.66;30.66;0.000;;;;0.00000;60.0;
;B06;SYBR;PRR5;Unkn;N13_8D;;28.07;28.07;0.000;;;;0.00000;60.0;
;B07;SYBR;PRR5;Unkn;N13_9A;;23.99;23.99;0.000;;;;0.00000;60.0;
;B08;SYBR;PRR5;Unkn;N13_9B;;23.77;23.77;0.000;;;;0.00000;60.0;
;B09;SYBR;PRR5;Unkn;N13_9C;;27.44;27.44;0.000;;;;0.00000;60.0;
;B10;SYBR;PRR5;Unkn;N13_9D;;25.63;25.63;0.000;;;;0.00000;60.0;
;B11;SYBR;PRR5;Unkn;N13_10A;;25.11;25.11;0.000;;;;0.00000;60.0;
;B12;SYBR;PRR5;Unkn;N13_10B;;26.03;26.03;0.000;;;;0.00000;60.0;
;C01;SYBR;PRR5;Unkn;N13_10C;;25.37;25.37;0.000;;;;0.00000;60.0;
;C02;SYBR;PRR5;Unkn;N13_10D;;25.95;25.95;0.000;;;;0.00000;60.0;
;C03;SYBR;PRR5;Unkn;N13_11A;;26.27;26.27;0.000;;;;0.00000;60.0;
