,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,H01,SYBR,PRR9,Unkn,I4_12B,,"35,3658360299117","35,3658360299117",0,NaN,NaN,NaN,0,60,
,H02,SYBR,PRR9,Unkn,I4_12C,,"31,0019636234404","31,0019636234404",0,NaN,NaN,NaN,0,60,
,H03,SYBR,PRR9,Unkn,I4_12D,,"33,5890874537432","33,5890874537432",0,NaN,NaN,NaN,0,60,
,H04,SYBR,PRR9,Unkn,I4_13A,,"32,2185944380597","32,2185944380597",0,NaN,NaN,NaN,0,60,
,H05,SYBR,PRR9,Unkn,I4_13B,,"33,0730672569203","33,0730672569203",0,NaN,NaN,NaN,0,60,
,H06,SYBR,PRR9,Unkn,I4_13C,,"28,9133607537098","28,9133607537098",0,NaN,NaN,NaN,0,60,
,H07,SYBR,PRR9,Unkn,I4_13D,,"30,05121673675","30,05121673675",0,NaN,NaN,NaN,0,60,
,H08,SYBR,PRR9,NTC,NTC,,"39,4408985586064","39,4408985586064",0,NaN,NaN,NaN,0,60,
,H10,SYBR,GAPDH,Unkn,IRC1_50,,"21,0163396077806","21,0163396077806",0,NaN,NaN,NaN,0,60,
,H11,SYBR,GAPDH,Unkn,IRC2_50,,"21,9702163533822","21,9702163533822",0,NaN,NaN,NaN,0,60,
,H12,SYBR,GAPDH,Unkn,IRC3_50,,"22,7809571213383","22,7809571213383",0,NaN,NaN,NaN,0,60,
